go_id	name
GO:0120159	rRNA pseudouridine synthase activity
GO:0120545	nucleic acid conformation isomerase activity
GO:0120558	lysophospholipase A1 activity
GO:0120568	(R)-2-hydroxyglutarate (NAD+) dehydrogenase activity
GO:0120569	phospholipase activity
GO:0140078	class I DNA-(apurinic or apyrimidinic site) endonuclease activity
GO:0140096	catalytic activity, acting on a protein
GO:0140097	catalytic activity, acting on DNA
GO:0140098	catalytic activity, acting on RNA
GO:0140104	molecular carrier activity
GO:0140110	transcription regulator activity
GO:0140282	carbon-nitrogen ligase activity on lipid II
GO:0140299	molecular sensor activity
GO:0140359	ABC-type transporter activity
GO:0140535	intracellular protein-containing complex
GO:0140581	P-type monovalent copper transporter activity
GO:0140640	catalytic activity, acting on a nucleic acid
GO:0140647	P450-containing electron transport chain
GO:0140657	ATP-dependent activity
GO:0140662	ATP-dependent protein folding chaperone
GO:0140663	ATP-dependent FeS chaperone activity
GO:0140664	ATP-dependent DNA damage sensor activity
GO:0140824	thioredoxin-dependent peroxiredoxin activity
GO:0141093	5-amino-6-(D-ribitylamino)uracil--L-tyrosine 4-hydroxyphenyl transferase activity
GO:0141098	tRNA (cytidine(34)-2'-O-ribose)-methyltransferase activity
GO:0141102	tRNA (5-carboxymethylaminomethyluridine(34)-2'-O-ribose)-methyltransferase activity
GO:0141152	glycerol-3-phosphate dehydrogenase (NAD+) activity
GO:0141153	glycerol-3-phosphate dehydrogenase (NADP+) activity
GO:0160147	tRNA pseudouridine(38-40) synthase activity
GO:0160148	tRNA pseudouridine(55) synthase activity
GO:0160206	tRNA (cytidine(32)/uridine(32)-2'-O-ribose)-methyltransferase activity
GO:0160237	D-Ala-D-Ala dipeptidase activity
GO:0160307	protein biosynthetic process
GO:0170057	RNA ligase (GTP) activity
GO:1900376	regulation of secondary metabolite biosynthetic process
GO:1900753	doxorubicin transport
GO:1901031	regulation of response to reactive oxygen species
GO:1901072	glucosamine-containing compound catabolic process
GO:1901135	carbohydrate derivative metabolic process
GO:1901137	carbohydrate derivative biosynthetic process
GO:1901271	lipooligosaccharide biosynthetic process
GO:1901293	nucleoside phosphate biosynthetic process
GO:1901335	lactone catabolic process
GO:1901359	tungstate binding
GO:1901605	GO:1901605
GO:1901663	quinone biosynthetic process
GO:1901678	iron coordination entity transport
GO:1901681	sulfur compound binding
GO:1901891	regulation of cell septum assembly
GO:1901982	maltose binding
GO:1902000	homogentisate catabolic process
GO:1902021	regulation of bacterial-type flagellum-dependent cell motility
GO:1902358	sulfate transmembrane transport
GO:1902494	catalytic complex
GO:1902495	transmembrane transporter complex
GO:1902600	proton transmembrane transport
GO:1903806	L-isoleucine import across plasma membrane
GO:1904047	S-adenosyl-L-methionine binding
GO:1904680	peptide transmembrane transporter activity
GO:1905039	carboxylic acid transmembrane transport
GO:1990060	maltose transport complex
GO:1990077	primosome complex
GO:1990103	DnaA-HU complex
GO:1990107	thiazole synthase activity
GO:1990112	RQC complex
GO:1990133	molybdopterin adenylyltransferase complex
GO:1990178	HU-DNA complex
GO:1990189	protein N-terminal-serine acetyltransferase activity
GO:1990195	macrolide transmembrane transporter complex
GO:1990281	efflux pump complex
GO:1990351	transporter complex
GO:1990481	mRNA pseudouridine synthesis
GO:1990573	potassium ion import across plasma membrane
GO:1990610	acetolactate synthase regulator activity
GO:1990837	sequence-specific double-stranded DNA binding
GO:1990904	ribonucleoprotein complex
GO:1990961	xenobiotic detoxification by transmembrane export across the plasma membrane
GO:2000146	negative regulation of cell motility
GO:2001141	regulation of RNA biosynthetic process
GO:2001295	malonyl-CoA biosynthetic process
